split,class_name,label_kind,image_path,image_stem,num_felz_variants,chosen_variant,felz_raw_path,felz_boundary_path,felz_colored_path,felz_info_path
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00266_png.rf.836db0ef0289484a0f69070cb8931b65.jpg,00266_png.rf.836db0ef0289484a0f69070cb8931b65,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00266_png.rf.974902c41e52c27ba653d7e49370bdfa.jpg,00266_png.rf.974902c41e52c27ba653d7e49370bdfa,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00267_png.rf.c5ba715fa77c6f3cfd6a1ed46508bc40.jpg,00267_png.rf.c5ba715fa77c6f3cfd6a1ed46508bc40,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00267_png.rf.d7ef1eb1f8cffe8b2babb5a78b6bf26a.jpg,00267_png.rf.d7ef1eb1f8cffe8b2babb5a78b6bf26a,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00267_png.rf.f25ee5f2c37b42b52bf62993af6d3536.jpg,00267_png.rf.f25ee5f2c37b42b52bf62993af6d3536,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00268_png.rf.09ab2bfb3239b67ba112c1e7516984b0.jpg,00268_png.rf.09ab2bfb3239b67ba112c1e7516984b0,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00268_png.rf.542c8dc6286fd0187a1f52e403a1fddd.jpg,00268_png.rf.542c8dc6286fd0187a1f52e403a1fddd,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00268_png.rf.b6433122a9810339382004bbe66e9061.jpg,00268_png.rf.b6433122a9810339382004bbe66e9061,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00269_png.rf.316d874662d853ffc50ff907ec295bc1.jpg,00269_png.rf.316d874662d853ffc50ff907ec295bc1,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00269_png.rf.90dbbfab720ba7256696ab5b7abdc649.jpg,00269_png.rf.90dbbfab720ba7256696ab5b7abdc649,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00269_png.rf.b450b2c492bf57b098eee9edb3ce3cf3.jpg,00269_png.rf.b450b2c492bf57b098eee9edb3ce3cf3,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00270_png.rf.2bb58325bf71e21d3419446bfb507f9c.jpg,00270_png.rf.2bb58325bf71e21d3419446bfb507f9c,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00270_png.rf.c2243bba3b41f9dd6a4cb0a76a9634f8.jpg,00270_png.rf.c2243bba3b41f9dd6a4cb0a76a9634f8,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00270_png.rf.f3b7337b5bf6513357b526951fa13dd1.jpg,00270_png.rf.f3b7337b5bf6513357b526951fa13dd1,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00271_png.rf.92a284d7a727ea4bb66d05eb47daac63.jpg,00271_png.rf.92a284d7a727ea4bb66d05eb47daac63,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00271_png.rf.b115019f20b4cfcaf4e68459b76b1cab.jpg,00271_png.rf.b115019f20b4cfcaf4e68459b76b1cab,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00271_png.rf.f802c34c5e829c5dd19e8b8c5f557456.jpg,00271_png.rf.f802c34c5e829c5dd19e8b8c5f557456,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00272_png.rf.270e8617fe4f691939540fe93368271f.jpg,00272_png.rf.270e8617fe4f691939540fe93368271f,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00272_png.rf.3397b81414f19ded0d620384310464ed.jpg,00272_png.rf.3397b81414f19ded0d620384310464ed,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00272_png.rf.aa24f8c44d0375d7f5a81e5bfcd7a2ac.jpg,00272_png.rf.aa24f8c44d0375d7f5a81e5bfcd7a2ac,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00273_png.rf.4b3eeb30674211f2a4028d92ff764c09.jpg,00273_png.rf.4b3eeb30674211f2a4028d92ff764c09,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00273_png.rf.4e6a77f32819976aec91a7334d37de7f.jpg,00273_png.rf.4e6a77f32819976aec91a7334d37de7f,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00273_png.rf.efacd024690cedea2af5097ed7f768e9.jpg,00273_png.rf.efacd024690cedea2af5097ed7f768e9,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00274_png.rf.1e209a91682cce8f7db536a239a0b84b.jpg,00274_png.rf.1e209a91682cce8f7db536a239a0b84b,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00274_png.rf.3c4f4d3599c5185d5206fbfd1c093fd1.jpg,00274_png.rf.3c4f4d3599c5185d5206fbfd1c093fd1,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00274_png.rf.67252516f1c723de04f189dee7586c87.jpg,00274_png.rf.67252516f1c723de04f189dee7586c87,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00275_png.rf.1aea2ce9e938941ff9974c792f758742.jpg,00275_png.rf.1aea2ce9e938941ff9974c792f758742,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00275_png.rf.20fced2ca60c64c90c1a205e5622008c.jpg,00275_png.rf.20fced2ca60c64c90c1a205e5622008c,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00275_png.rf.a8a0cb9d6bca2bfccc47bb4cda056b2d.jpg,00275_png.rf.a8a0cb9d6bca2bfccc47bb4cda056b2d,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00276_png.rf.05fa997c4ffdd210c41106109f947311.jpg,00276_png.rf.05fa997c4ffdd210c41106109f947311,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00276_png.rf.4f22040760c4d45941260724b3e99e76.jpg,00276_png.rf.4f22040760c4d45941260724b3e99e76,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00276_png.rf.76fd9f6cd464587e6bf12b074dd29945.jpg,00276_png.rf.76fd9f6cd464587e6bf12b074dd29945,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00277_png.rf.4bc733951132d1bc3873fe1c75e6c39f.jpg,00277_png.rf.4bc733951132d1bc3873fe1c75e6c39f,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00277_png.rf.78a66e5850a4a897b74122efb34a4dcf.jpg,00277_png.rf.78a66e5850a4a897b74122efb34a4dcf,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00277_png.rf.7c830cf3cad575fb870a328c60f47a0d.jpg,00277_png.rf.7c830cf3cad575fb870a328c60f47a0d,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00278_png.rf.17fad68f2a914298e8e38abaefd0aa3d.jpg,00278_png.rf.17fad68f2a914298e8e38abaefd0aa3d,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00278_png.rf.41ac04797c918306f6d64a29073e7fea.jpg,00278_png.rf.41ac04797c918306f6d64a29073e7fea,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00278_png.rf.4a743d6ccdd83f36989f3d707bf0c97d.jpg,00278_png.rf.4a743d6ccdd83f36989f3d707bf0c97d,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00279_png.rf.0b154f01bf7f596f1f9ae1d3c9c1ac4f.jpg,00279_png.rf.0b154f01bf7f596f1f9ae1d3c9c1ac4f,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00279_png.rf.50bc1707707f0bc06c0babbf9162d07b.jpg,00279_png.rf.50bc1707707f0bc06c0babbf9162d07b,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00279_png.rf.8f845d37742822140a1142919b4c1033.jpg,00279_png.rf.8f845d37742822140a1142919b4c1033,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00280_png.rf.96aa0122aa599b6eeea0c8d2640223a8.jpg,00280_png.rf.96aa0122aa599b6eeea0c8d2640223a8,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00280_png.rf.d59bdb3355cace339904cf905b6cf629.jpg,00280_png.rf.d59bdb3355cace339904cf905b6cf629,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00280_png.rf.d61aa76f4fe7c11b8df81ae2a9a9597c.jpg,00280_png.rf.d61aa76f4fe7c11b8df81ae2a9a9597c,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00281_png.rf.75ffdafa8e2040730b842fd2ad8f0d99.jpg,00281_png.rf.75ffdafa8e2040730b842fd2ad8f0d99,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00281_png.rf.9f42e8543ad4d82b0e0b757a9e0c3d12.jpg,00281_png.rf.9f42e8543ad4d82b0e0b757a9e0c3d12,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00281_png.rf.d83de63673f995d1326e89de46af3bd7.jpg,00281_png.rf.d83de63673f995d1326e89de46af3bd7,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00282_png.rf.3030ee37c1e417702b1879138de7f871.jpg,00282_png.rf.3030ee37c1e417702b1879138de7f871,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00282_png.rf.754b184ad42bebafc4d8a9c87c070a73.jpg,00282_png.rf.754b184ad42bebafc4d8a9c87c070a73,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00282_png.rf.d1196a83efbe21f24ead39dae4b39d77.jpg,00282_png.rf.d1196a83efbe21f24ead39dae4b39d77,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00283_png.rf.8ee51a34d5d5f4ccea4dd7a4faa65a92.jpg,00283_png.rf.8ee51a34d5d5f4ccea4dd7a4faa65a92,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00283_png.rf.93fd8d1212176bb71d260a0031e1420a.jpg,00283_png.rf.93fd8d1212176bb71d260a0031e1420a,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00283_png.rf.ccc51d8cb70e92287da134b0439d84c3.jpg,00283_png.rf.ccc51d8cb70e92287da134b0439d84c3,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00284_png.rf.01286df44506af81f0c149c87713ed3c.jpg,00284_png.rf.01286df44506af81f0c149c87713ed3c,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00284_png.rf.546152ca51b0af58bc4b511a9d2450c4.jpg,00284_png.rf.546152ca51b0af58bc4b511a9d2450c4,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00284_png.rf.a7809c2c59d85abed54215dd21035480.jpg,00284_png.rf.a7809c2c59d85abed54215dd21035480,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00285_png.rf.7e0a17542def6221bab9c0aa5d15c4ee.jpg,00285_png.rf.7e0a17542def6221bab9c0aa5d15c4ee,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00285_png.rf.94952aa36e09a7898fe2d81b9367972b.jpg,00285_png.rf.94952aa36e09a7898fe2d81b9367972b,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00285_png.rf.ac8b7ff06fadd48540486f2c31f49c69.jpg,00285_png.rf.ac8b7ff06fadd48540486f2c31f49c69,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00286_png.rf.2cf18c77df040448e4c55730009231c2.jpg,00286_png.rf.2cf18c77df040448e4c55730009231c2,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00286_png.rf.ca16aca1e8f534ba034b44610a88bf8c.jpg,00286_png.rf.ca16aca1e8f534ba034b44610a88bf8c,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00286_png.rf.e9d1c73d0e1aaf5cbedcc81a3a5eeb92.jpg,00286_png.rf.e9d1c73d0e1aaf5cbedcc81a3a5eeb92,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00287_png.rf.40ef3401827decfcf2fef2a19b306178.jpg,00287_png.rf.40ef3401827decfcf2fef2a19b306178,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00287_png.rf.d1097f75a67c2cf5fe1133fc1645e68f.jpg,00287_png.rf.d1097f75a67c2cf5fe1133fc1645e68f,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00287_png.rf.d93dfcb91930ba36f7f404d6aa88eeb6.jpg,00287_png.rf.d93dfcb91930ba36f7f404d6aa88eeb6,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00288_png.rf.710c2ad8fb489368627df969008b80ce.jpg,00288_png.rf.710c2ad8fb489368627df969008b80ce,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00288_png.rf.d0d5cb21e749dfd91e8786e153073626.jpg,00288_png.rf.d0d5cb21e749dfd91e8786e153073626,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00288_png.rf.deb75948a23a42789fe3ccf99f6bd361.jpg,00288_png.rf.deb75948a23a42789fe3ccf99f6bd361,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00289_png.rf.1806f8b6cb2b6f2dc8d5bdbdce35cb9c.jpg,00289_png.rf.1806f8b6cb2b6f2dc8d5bdbdce35cb9c,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00289_png.rf.50b367d78f37c097bc1a741a446a92f1.jpg,00289_png.rf.50b367d78f37c097bc1a741a446a92f1,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00289_png.rf.c2daeb215cebc83351f5ea357a6aa1bd.jpg,00289_png.rf.c2daeb215cebc83351f5ea357a6aa1bd,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00290_png.rf.894f363ec2d9cf5e53be6d7197d092d1.jpg,00290_png.rf.894f363ec2d9cf5e53be6d7197d092d1,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00290_png.rf.9e9229fcfb5e3dbeffc82dc853dd8489.jpg,00290_png.rf.9e9229fcfb5e3dbeffc82dc853dd8489,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00290_png.rf.d30eaf8470bcb8d3d57aa676e996ebe1.jpg,00290_png.rf.d30eaf8470bcb8d3d57aa676e996ebe1,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00291_png.rf.63660fe44f2dc0f533a2370e99d97cd1.jpg,00291_png.rf.63660fe44f2dc0f533a2370e99d97cd1,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00291_png.rf.6f875174132c49d80f03747db1b5e72f.jpg,00291_png.rf.6f875174132c49d80f03747db1b5e72f,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00291_png.rf.9fc7f82e38e2544a3721f484948ee293.jpg,00291_png.rf.9fc7f82e38e2544a3721f484948ee293,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00292_png.rf.02869d920fbb1220841aab8b81ab7b6c.jpg,00292_png.rf.02869d920fbb1220841aab8b81ab7b6c,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00292_png.rf.080b797580163eb8d28c13922af65e87.jpg,00292_png.rf.080b797580163eb8d28c13922af65e87,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00292_png.rf.27be139f3263a3c3f957ddd92d868342.jpg,00292_png.rf.27be139f3263a3c3f957ddd92d868342,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00293_png.rf.33605fcc6190b2f0c6c10f5b670ab701.jpg,00293_png.rf.33605fcc6190b2f0c6c10f5b670ab701,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00293_png.rf.4d705d0fdc87b7b9b0695643e651ed9e.jpg,00293_png.rf.4d705d0fdc87b7b9b0695643e651ed9e,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00293_png.rf.fe3d4d27d27de7e956c5489e29bc64bd.jpg,00293_png.rf.fe3d4d27d27de7e956c5489e29bc64bd,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00294_png.rf.0426c6a592e89c6b5aa6f90a0ac242c6.jpg,00294_png.rf.0426c6a592e89c6b5aa6f90a0ac242c6,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00294_png.rf.505430af5d99742d960023c71a4e7959.jpg,00294_png.rf.505430af5d99742d960023c71a4e7959,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00294_png.rf.613925d8a157b7141070e5b1f7c00269.jpg,00294_png.rf.613925d8a157b7141070e5b1f7c00269,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00295_png.rf.6a2087aa8bef074e25b1c509459bfc16.jpg,00295_png.rf.6a2087aa8bef074e25b1c509459bfc16,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00295_png.rf.70135820283ae58808499265ae9c487d.jpg,00295_png.rf.70135820283ae58808499265ae9c487d,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00295_png.rf.b3c95d8c7755dfd6956cf7ca2ee63d30.jpg,00295_png.rf.b3c95d8c7755dfd6956cf7ca2ee63d30,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00296_png.rf.1bf8f87507c4f2c5621ea94572f02411.jpg,00296_png.rf.1bf8f87507c4f2c5621ea94572f02411,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00296_png.rf.44672cbff10622a6578c550db961971c.jpg,00296_png.rf.44672cbff10622a6578c550db961971c,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00296_png.rf.95fd1685a62fb3518ced83924a8ed4a8.jpg,00296_png.rf.95fd1685a62fb3518ced83924a8ed4a8,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00297_png.rf.06a946be5588102157b1dcc2fd52f0c2.jpg,00297_png.rf.06a946be5588102157b1dcc2fd52f0c2,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00297_png.rf.93f4f3bdeab894bdc5a3e8c95bfedd71.jpg,00297_png.rf.93f4f3bdeab894bdc5a3e8c95bfedd71,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00297_png.rf.fe284b7450aedca441712f056c400719.jpg,00297_png.rf.fe284b7450aedca441712f056c400719,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00298_png.rf.213db0bc4040c9175071dca44d5afa97.jpg,00298_png.rf.213db0bc4040c9175071dca44d5afa97,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00298_png.rf.2c9db431ddbc48d4eca784cfd6481144.jpg,00298_png.rf.2c9db431ddbc48d4eca784cfd6481144,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00298_png.rf.90c9e65793606ce628c8120a12356e0e.jpg,00298_png.rf.90c9e65793606ce628c8120a12356e0e,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00299_png.rf.2b1ab505c48f498eeb8c5b2e03c572c4.jpg,00299_png.rf.2b1ab505c48f498eeb8c5b2e03c572c4,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00299_png.rf.92024c92cd53d29e81726e1cd9a657c7.jpg,00299_png.rf.92024c92cd53d29e81726e1cd9a657c7,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00299_png.rf.d5e33bbf5e55cfbfb7a849e998fb55d7.jpg,00299_png.rf.d5e33bbf5e55cfbfb7a849e998fb55d7,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00300_png.rf.52718ce4d2975963551d83cead31a9bf.jpg,00300_png.rf.52718ce4d2975963551d83cead31a9bf,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00300_png.rf.a23446a373454fe2c3324572ec5f2cc1.jpg,00300_png.rf.a23446a373454fe2c3324572ec5f2cc1,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00300_png.rf.b5ac8eba615ab2bcbbe0c8ca327d1440.jpg,00300_png.rf.b5ac8eba615ab2bcbbe0c8ca327d1440,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00301_png.rf.0a3e408455fd490c47fa1ec0cb98b8ca.jpg,00301_png.rf.0a3e408455fd490c47fa1ec0cb98b8ca,0,,,,,
train,Leaf-Diseases,disease,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\Leaf-Diseases\00301_png.rf.5f01954c7656b88cfde7e42774b083a2.jpg,00301_png.rf.5f01954c7656b88cfde7e42774b083a2,0,,,,,
